Video ID,Title,Comment
vW6VhpTC3MQ,"[한겨레 라이브_12월19일] 미친 집값, 돌아버리겠네!","당신 말대로 2천조가 올랐다고 치자. 보유세는 이미 OECD 최고수준입니다. 거래세는 싼가요? 그리고 그 돈은 미실현이익으로 미실현이익에 왜 자산가격 상승의 과세라니. 서울 이파트 값이 10억도 비싸지 않아요. 그냥 경기도 가라는 말인가요? 보유세를 올리면 전세입자에게 전가될거고, 시민단체는 반대만 하는 사람들인가"
vW6VhpTC3MQ,"[한겨레 라이브_12월19일] 미친 집값, 돌아버리겠네!",패널 수준이 ㅠㅠ
vW6VhpTC3MQ,"[한겨레 라이브_12월19일] 미친 집값, 돌아버리겠네!",현 경제팀 전원교체해야한다 복부인도 못따라가는 먹물꼴통들  국민 속이는거다
vW6VhpTC3MQ,"[한겨레 라이브_12월19일] 미친 집값, 돌아버리겠네!",부동산대책 정답은 보유세에 있다. 실거주가아닌 주택을 가지고 있다면  유럽처럼 보유세를 아주무겁게 부과하면된다. 실거래가기준 년8% 매물이 넘쳐나고 거품이 사그러지면 부동산은 안정된다. 회사원이 10년열심히 일하면 집을 살수있어야지~ 지금처럼 불법으로 재산을 늘리지않고는 수도권에서 집사기너무 어렵다.
rdvbqLS7C5I,"분양가 상한제, 집값만 올린다? - 팩트체크 사실은 이렇습니다","지금
문재인정부의
모든정책은
정의와평등, 사랑을
기반으로
사람사는세상을
구현하기때문에
대찬성이다!👍👍👍!!!"
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"나라가  베네수엘라로    가려는듯~~
뻑하면  박근혜탓??  웃긴다 이제 안속아~~"
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"국민들이 똑똑해져야 합니다.
다시는  이명박같은 놈에게
속아서는 안되죠."
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,집없는 사람들을 먼저 생각해보고 말씀하시길.
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"전제조건부터  틀린주장.
1.2008년 건설사들이  망했다 인데 이명박정권이 시작이2008년이며 시작하자 건설사들이 부도났다?
~2010년3월 중앙일보 기사 부도건설사 부도이유다루면서 2006년41개2007년 41개 2008년48개2009년30개라고  기사화된걸보면 미국발금융위기로 어려워졌거나 그이전 문제이지 보금자리  보급으로 인한건 아니라는게 핵심인데 첫 단추부터 잘못된 주장.결국 이주장을 펼치는것은 기승전  논리로가면 부동산3법 으로 민간부분 통제해제로 부동산가격이 내렸다인데,조건이 이미 잘못된 부분이라 결론이 옳다고 볼수 없음.
다른 통계표찾고 싶었으나  이미 첫소절부터 현혹이라 다이상안함."
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"현재 문정부나 민주당은 다주택자는 악이고 임차인은 선이고 재벌도 악이고 중소기업은 선이라는 논리. 남이 잘되고 잘사는 것을 원치 않는다. ""다 평등하게 가난하게 살자""라는 이념"
